время;координата x;координата y;координата z;скорость x;скорость y;скорость z;фокальный параметр;эксцентриситет;наклонение;долгота восходящего узла; аргумент широты перигея;время прохождения перигея;аргумент широты;истинная аномалия;большая полуось;период обращения;среднее движение; средняя аномалия; радиус-вектор точки
138.000;6448.854;6848756.915;7276239.334;-3217.315;-323.842;2769.181;6411185.750;0.462;1.165;0.477;-2.478;3813.373;0.729;-3.207;8149933.818;7322.185;0.001;-3.154;11892722.485
139.000;6445.636;6848432.261;7279007.653;-3218.843;-325.465;2767.457;6411185.750;0.462;1.165;0.477;-2.478;3815.218;0.729;-3.207;8149933.818;7322.185;0.001;-3.155;11892484.995
140.000;6442.416;6848105.985;7281774.246;-3220.370;-327.088;2765.731;6411185.750;0.462;1.165;0.477;-2.478;3817.064;0.729;-3.207;8149933.818;7322.185;0.001;-3.155;11892246.205
141.000;6439.195;6847778.086;7284539.115;-3221.897;-328.711;2764.005;6411185.750;0.462;1.165;0.477;-2.478;3818.909;0.730;-3.208;8149933.818;7322.185;0.001;-3.156;11892006.117
142.000;6435.973;6847448.563;7287302.256;-3223.423;-330.334;2762.278;6411185.750;0.462;1.165;0.477;-2.478;3820.755;0.730;-3.208;8149933.818;7322.185;0.001;-3.157;11891764.729
143.000;6432.748;6847117.418;7290063.670;-3224.948;-331.957;2760.550;6411185.750;0.462;1.165;0.477;-2.478;3822.600;0.730;-3.208;8149933.818;7322.185;0.001;-3.157;11891522.043
144.000;6429.523;6846784.649;7292823.357;-3226.472;-333.580;2758.822;6411185.750;0.462;1.165;0.477;-2.478;3824.446;0.731;-3.209;8149933.818;7322.185;0.001;-3.158;11891278.057
145.000;6426.295;6846450.258;7295581.314;-3227.996;-335.203;2757.093;6411185.750;0.462;1.165;0.477;-2.478;3826.291;0.731;-3.209;8149933.818;7322.185;0.001;-3.159;11891032.772
146.000;6423.067;6846114.243;7298337.542;-3229.519;-336.826;2755.363;6411185.750;0.462;1.165;0.477;-2.478;3828.137;0.731;-3.210;8149933.818;7322.185;0.001;-3.160;11890786.188
147.000;6419.836;6845776.605;7301092.039;-3231.042;-338.449;2753.632;6411185.750;0.462;1.165;0.477;-2.478;3829.983;0.732;-3.210;8149933.818;7322.185;0.001;-3.160;11890538.305
148.000;6416.605;6845437.344;7303844.806;-3232.564;-340.073;2751.901;6411185.750;0.462;1.165;0.477;-2.478;3831.828;0.732;-3.210;8149933.818;7322.185;0.001;-3.161;11890289.123
149.000;6413.371;6845096.460;7306595.840;-3234.085;-341.696;2750.168;6411185.750;0.462;1.165;0.477;-2.478;3833.674;0.733;-3.211;8149933.818;7322.185;0.001;-3.162;11890038.641
150.000;6410.136;6844753.953;7309345.142;-3235.605;-343.319;2748.435;6411185.750;0.462;1.165;0.477;-2.478;3835.519;0.733;-3.211;8149933.818;7322.185;0.001;-3.163;11889786.861
151.000;6406.900;6844409.822;7312092.710;-3237.125;-344.942;2746.702;6411185.750;0.462;1.165;0.477;-2.478;3837.365;0.733;-3.211;8149933.818;7322.185;0.001;-3.163;11889533.781
152.000;6403.662;6844064.068;7314838.545;-3238.644;-346.565;2744.967;6411185.750;0.462;1.165;0.477;-2.478;3839.211;0.734;-3.212;8149933.818;7322.185;0.001;-3.164;11889279.402
153.000;6400.423;6843716.691;7317582.644;-3240.163;-348.189;2743.232;6411185.750;0.462;1.165;0.477;-2.478;3841.056;0.734;-3.212;8149933.818;7322.185;0.001;-3.165;11889023.723
154.000;6397.182;6843367.691;7320325.008;-3241.680;-349.812;2741.496;6411185.750;0.462;1.165;0.477;-2.478;3842.902;0.734;-3.212;8149933.818;7322.185;0.001;-3.165;11888766.745
155.000;6393.939;6843017.067;7323065.635;-3243.198;-351.435;2739.759;6411185.750;0.462;1.165;0.477;-2.478;3844.748;0.735;-3.213;8149933.818;7322.185;0.001;-3.166;11888508.468
156.000;6390.695;6842664.820;7325804.525;-3244.714;-353.059;2738.021;6411185.750;0.462;1.165;0.477;-2.478;3846.594;0.735;-3.213;8149933.818;7322.185;0.001;-3.167;11888248.892
157.000;6387.450;6842310.950;7328541.677;-3246.230;-354.682;2736.283;6411185.750;0.462;1.165;0.477;-2.478;3848.439;0.735;-3.213;8149933.818;7322.185;0.001;-3.168;11887988.016
158.000;6384.203;6841955.456;7331277.091;-3247.745;-356.305;2734.544;6411185.750;0.462;1.165;0.477;-2.478;3850.285;0.736;-3.214;8149933.818;7322.185;0.001;-3.168;11887725.841
159.000;6380.954;6841598.339;7334010.764;-3249.259;-357.929;2732.804;6411185.750;0.462;1.165;0.477;-2.478;3852.131;0.736;-3.214;8149933.818;7322.185;0.001;-3.169;11887462.366
160.000;6377.704;6841239.598;7336742.698;-3250.773;-359.552;2731.063;6411185.750;0.462;1.165;0.477;-2.478;3853.977;0.736;-3.215;8149933.818;7322.185;0.001;-3.170;11887197.592
161.000;6374.453;6840879.234;7339472.891;-3252.286;-361.176;2729.322;6411185.750;0.462;1.165;0.477;-2.478;3855.822;0.737;-3.215;8149933.818;7322.185;0.001;-3.171;11886931.519
162.000;6371.200;6840517.247;7342201.341;-3253.799;-362.799;2727.580;6411185.750;0.462;1.165;0.477;-2.478;3857.668;0.737;-3.215;8149933.818;7322.185;0.001;-3.171;11886664.146
163.000;6367.945;6840153.636;7344928.050;-3255.310;-364.423;2725.837;6411185.750;0.462;1.165;0.477;-2.478;3859.514;0.738;-3.216;8149933.818;7322.185;0.001;-3.172;11886395.473
164.000;6364.689;6839788.402;7347653.014;-3256.822;-366.046;2724.093;6411185.750;0.462;1.165;0.477;-2.478;3861.360;0.738;-3.216;8149933.818;7322.185;0.001;-3.173;11886125.501
165.000;6361.432;6839421.544;7350376.235;-3258.332;-367.670;2722.349;6411185.750;0.462;1.165;0.477;-2.478;3863.206;0.738;-3.216;8149933.818;7322.185;0.001;-3.173;11885854.229
166.000;6358.173;6839053.062;7353097.711;-3259.842;-369.293;2720.603;6411185.750;0.462;1.165;0.477;-2.478;3865.052;0.739;-3.217;8149933.818;7322.185;0.001;-3.174;11885581.658
167.000;6354.912;6838682.957;7355817.442;-3261.351;-370.917;2718.857;6411185.750;0.462;1.165;0.477;-2.478;3866.898;0.739;-3.217;8149933.818;7322.185;0.001;-3.175;11885307.787
168.000;6351.650;6838311.228;7358535.425;-3262.859;-372.541;2717.111;6411185.750;0.462;1.165;0.477;-2.478;3868.744;0.739;-3.217;8149933.818;7322.185;0.001;-3.176;11885032.617
169.000;6348.386;6837937.876;7361251.662;-3264.367;-374.164;2715.363;6411185.750;0.462;1.165;0.477;-2.478;3870.590;0.740;-3.218;8149933.818;7322.185;0.001;-3.176;11884756.146
170.000;6345.121;6837562.900;7363966.151;-3265.874;-375.788;2713.615;6411185.750;0.462;1.165;0.477;-2.478;3872.436;0.740;-3.218;8149933.818;7322.185;0.001;-3.177;11884478.376
171.000;6341.855;6837186.300;7366678.891;-3267.380;-377.412;2711.866;6411185.750;0.462;1.165;0.477;-2.478;3874.282;0.740;-3.218;8149933.818;7322.185;0.001;-3.178;11884199.307
172.000;6338.586;6836808.077;7369389.882;-3268.886;-379.035;2710.116;6411185.750;0.462;1.165;0.477;-2.478;3876.128;0.741;-3.219;8149933.818;7322.185;0.001;-3.179;11883918.938
173.000;6335.317;6836428.230;7372099.123;-3270.391;-380.659;2708.365;6411185.750;0.462;1.165;0.477;-2.478;3877.974;0.741;-3.219;8149933.818;7322.185;0.001;-3.179;11883637.268
174.000;6332.046;6836046.759;7374806.612;-3271.896;-382.283;2706.614;6411185.750;0.462;1.165;0.477;-2.478;3879.820;0.742;-3.220;8149933.818;7322.185;0.001;-3.180;11883354.300
175.000;6328.773;6835663.664;7377512.350;-3273.399;-383.907;2704.862;6411185.750;0.462;1.165;0.477;-2.478;3881.666;0.742;-3.220;8149933.818;7322.185;0.001;-3.181;11883070.031
176.000;6325.499;6835278.946;7380216.335;-3274.903;-385.530;2703.109;6411185.750;0.462;1.165;0.477;-2.478;3883.512;0.742;-3.220;8149933.818;7322.185;0.001;-3.181;11882784.462
177.000;6322.223;6834892.603;7382918.567;-3276.405;-387.154;2701.355;6411185.750;0.462;1.165;0.477;-2.478;3885.358;0.743;-3.221;8149933.818;7322.185;0.001;-3.182;11882497.594
178.000;6318.946;6834504.637;7385619.045;-3277.907;-388.778;2699.601;6411185.750;0.462;1.165;0.477;-2.478;3887.204;0.743;-3.221;8149933.818;7322.185;0.001;-3.183;11882209.425
179.000;6315.667;6834115.047;7388317.768;-3279.408;-390.402;2697.845;6411185.750;0.462;1.165;0.477;-2.478;3889.050;0.743;-3.221;8149933.818;7322.185;0.001;-3.184;11881919.957
180.000;6312.387;6833723.833;7391014.735;-3280.908;-392.026;2696.089;6411185.750;0.462;1.165;0.477;-2.478;3890.897;0.744;-3.222;8149933.818;7322.185;0.001;-3.184;11881629.189
181.000;6309.106;6833330.995;7393709.947;-3282.408;-393.650;2694.333;6411185.750;0.462;1.165;0.477;-2.478;3892.743;0.744;-3.222;8149933.818;7322.185;0.001;-3.185;11881337.121
182.000;6305.822;6832936.533;7396403.400;-3283.907;-395.274;2692.575;6411185.750;0.462;1.165;0.477;-2.478;3894.589;0.744;-3.222;8149933.818;7322.185;0.001;-3.186;11881043.753
183.000;6302.538;6832540.447;7399095.096;-3285.405;-396.898;2690.817;6411185.750;0.462;1.165;0.477;-2.478;3896.435;0.745;-3.223;8149933.818;7322.185;0.001;-3.187;11880749.084
184.000;6299.252;6832142.737;7401785.034;-3286.903;-398.522;2689.058;6411185.750;0.462;1.165;0.477;-2.478;3898.282;0.745;-3.223;8149933.818;7322.185;0.001;-3.187;11880453.116
185.000;6295.964;6831743.403;7404473.212;-3288.400;-400.146;2687.298;6411185.750;0.462;1.165;0.477;-2.478;3900.128;0.745;-3.223;8149933.818;7322.185;0.001;-3.188;11880155.848
186.000;6292.675;6831342.445;7407159.629;-3289.896;-401.770;2685.537;6411185.750;0.462;1.165;0.477;-2.478;3901.974;0.746;-3.224;8149933.818;7322.185;0.001;-3.189;11879857.279
187.000;6289.384;6830939.863;7409844.286;-3291.392;-403.394;2683.776;6411185.750;0.462;1.165;0.477;-2.478;3903.820;0.746;-3.224;8149933.818;7322.185;0.001;-3.189;11879557.411
188.000;6286.092;6830535.657;7412527.181;-3292.887;-405.018;2682.014;6411185.750;0.462;1.165;0.477;-2.478;3905.667;0.747;-3.225;8149933.818;7322.185;0.001;-3.190;11879256.242
189.000;6282.798;6830129.826;7415208.313;-3294.381;-406.643;2680.251;6411185.750;0.462;1.165;0.477;-2.478;3907.513;0.747;-3.225;8149933.818;7322.185;0.001;-3.191;11878953.773
190.000;6279.503;6829722.372;7417887.682;-3295.875;-408.267;2678.487;6411185.750;0.462;1.165;0.477;-2.478;3909.360;0.747;-3.225;8149933.818;7322.185;0.001;-3.192;11878650.004
191.000;6276.207;6829313.293;7420565.287;-3297.368;-409.891;2676.723;6411185.750;0.462;1.165;0.477;-2.478;3911.206;0.748;-3.226;8149933.818;7322.185;0.001;-3.192;11878344.934
192.000;6272.908;6828902.590;7423241.127;-3298.861;-411.515;2674.957;6411185.750;0.462;1.165;0.477;-2.478;3913.052;0.748;-3.226;8149933.818;7322.185;0.001;-3.193;11878038.565
193.000;6269.609;6828490.263;7425915.202;-3300.352;-413.139;2673.191;6411185.750;0.462;1.165;0.477;-2.478;3914.899;0.748;-3.226;8149933.818;7322.185;0.001;-3.194;11877730.895
194.000;6266.308;6828076.311;7428587.510;-3301.843;-414.764;2671.425;6411185.750;0.462;1.165;0.477;-2.478;3916.745;0.749;-3.227;8149933.818;7322.185;0.001;-3.194;11877421.925
195.000;6263.005;6827660.735;7431258.051;-3303.334;-416.388;2669.657;6411185.750;0.462;1.165;0.477;-2.478;3918.592;0.749;-3.227;8149933.818;7322.185;0.001;-3.195;11877111.654
196.000;6259.701;6827243.535;7433926.824;-3304.823;-418.012;2667.889;6411185.750;0.462;1.165;0.477;-2.478;3920.438;0.749;-3.227;8149933.818;7322.185;0.001;-3.196;11876800.083
197.000;6256.396;6826824.710;7436593.828;-3306.312;-419.637;2666.120;6411185.750;0.462;1.165;0.477;-2.478;3922.285;0.750;-3.228;8149933.818;7322.185;0.001;-3.197;11876487.211
198.000;6253.088;6826404.261;7439259.063;-3307.801;-421.261;2664.350;6411185.750;0.462;1.165;0.477;-2.478;3924.131;0.750;-3.228;8149933.818;7322.185;0.001;-3.197;11876173.039
199.000;6249.780;6825982.188;7441922.527;-3309.288;-422.886;2662.579;6411185.750;0.462;1.165;0.477;-2.478;3925.978;0.750;-3.229;8149933.818;7322.185;0.001;-3.198;11875857.567
200.000;6246.470;6825558.490;7444584.220;-3310.775;-424.510;2660.808;6411185.750;0.462;1.165;0.477;-2.478;3927.824;0.751;-3.229;8149933.818;7322.185;0.001;-3.199;11875540.794
201.000;6243.158;6825133.167;7447244.142;-3312.262;-426.135;2659.035;6411185.750;0.462;1.165;0.477;-2.478;3929.671;0.751;-3.229;8149933.818;7322.185;0.001;-3.200;11875222.721
202.000;6239.845;6824706.220;7449902.291;-3313.747;-427.759;2657.262;6411185.750;0.462;1.165;0.477;-2.478;3931.518;0.752;-3.230;8149933.818;7322.185;0.001;-3.200;11874903.347
203.000;6236.531;6824277.649;7452558.666;-3315.232;-429.384;2655.489;6411185.750;0.462;1.165;0.477;-2.478;3933.364;0.752;-3.230;8149933.818;7322.185;0.001;-3.201;11874582.672
204.000;6233.215;6823847.452;7455213.268;-3316.717;-431.008;2653.714;6411185.750;0.462;1.165;0.477;-2.478;3935.211;0.752;-3.230;8149933.818;7322.185;0.001;-3.202;11874260.697
205.000;6229.897;6823415.632;7457866.094;-3318.200;-432.633;2651.939;6411185.750;0.462;1.165;0.477;-2.478;3937.058;0.753;-3.231;8149933.818;7322.185;0.001;-3.202;11873937.421
206.000;6226.579;6822982.186;7460517.145;-3319.683;-434.258;2650.163;6411185.750;0.462;1.165;0.477;-2.478;3938.904;0.753;-3.231;8149933.818;7322.185;0.001;-3.203;11873612.845
207.000;6223.258;6822547.116;7463166.419;-3321.166;-435.882;2648.386;6411185.750;0.462;1.165;0.477;-2.478;3940.751;0.753;-3.231;8149933.818;7322.185;0.001;-3.204;11873286.968
208.000;6219.936;6822110.421;7465813.916;-3322.647;-437.507;2646.608;6411185.750;0.462;1.165;0.477;-2.478;3942.598;0.754;-3.232;8149933.818;7322.185;0.001;-3.205;11872959.790
209.000;6216.613;6821672.102;7468459.636;-3324.128;-439.132;2644.830;6411185.750;0.462;1.165;0.477;-2.478;3944.445;0.754;-3.232;8149933.818;7322.185;0.001;-3.205;11872631.311
210.000;6213.288;6821232.158;7471103.576;-3325.609;-440.757;2643.051;6411185.750;0.462;1.165;0.477;-2.478;3946.291;0.754;-3.232;8149933.818;7322.185;0.001;-3.206;11872301.532
211.000;6209.962;6820790.589;7473745.736;-3327.088;-442.381;2641.271;6411185.750;0.462;1.165;0.477;-2.478;3948.138;0.755;-3.233;8149933.818;7322.185;0.001;-3.207;11871970.451
212.000;6206.634;6820347.395;7476386.117;-3328.567;-444.006;2639.490;6411185.750;0.462;1.165;0.477;-2.478;3949.985;0.755;-3.233;8149933.818;7322.185;0.001;-3.208;11871638.070
213.000;6203.304;6819902.576;7479024.716;-3330.046;-445.631;2637.708;6411185.750;0.462;1.165;0.477;-2.478;3951.832;0.755;-3.234;8149933.818;7322.185;0.001;-3.208;11871304.388
214.000;6199.974;6819456.132;7481661.533;-3331.523;-447.256;2635.926;6411185.750;0.462;1.165;0.477;-2.478;3953.679;0.756;-3.234;8149933.818;7322.185;0.001;-3.209;11870969.405
215.000;6196.641;6819008.064;7484296.567;-3333.000;-448.881;2634.143;6411185.750;0.462;1.165;0.477;-2.478;3955.526;0.756;-3.234;8149933.818;7322.185;0.001;-3.210;11870633.122
216.000;6193.308;6818558.370;7486929.818;-3334.476;-450.506;2632.359;6411185.750;0.462;1.165;0.477;-2.478;3957.373;0.757;-3.235;8149933.818;7322.185;0.001;-3.210;11870295.537
217.000;6189.972;6818107.052;7489561.285;-3335.952;-452.131;2630.574;6411185.750;0.462;1.165;0.477;-2.478;3959.220;0.757;-3.235;8149933.818;7322.185;0.001;-3.211;11869956.651
218.000;6186.636;6817654.108;7492190.967;-3337.427;-453.756;2628.789;6411185.750;0.462;1.165;0.477;-2.478;3961.067;0.757;-3.235;8149933.818;7322.185;0.001;-3.212;11869616.464
219.000;6183.298;6817199.540;7494818.862;-3338.901;-455.381;2627.003;6411185.750;0.462;1.165;0.477;-2.478;3962.914;0.758;-3.236;8149933.818;7322.185;0.001;-3.213;11869274.976
220.000;6179.958;6816743.346;7497444.972;-3340.375;-457.006;2625.216;6411185.750;0.462;1.165;0.477;-2.478;3964.761;0.758;-3.236;8149933.818;7322.185;0.001;-3.213;11868932.187
221.000;6176.617;6816285.527;7500069.293;-3341.848;-458.631;2623.428;6411185.750;0.462;1.165;0.477;-2.478;3966.608;0.758;-3.236;8149933.818;7322.185;0.001;-3.214;11868588.097
222.000;6173.274;6815826.083;7502691.827;-3343.320;-460.256;2621.639;6411185.750;0.462;1.165;0.477;-2.478;3968.455;0.759;-3.237;8149933.818;7322.185;0.001;-3.215;11868242.706
223.000;6169.930;6815365.014;7505312.572;-3344.792;-461.882;2619.850;6411185.750;0.462;1.165;0.477;-2.478;3970.302;0.759;-3.237;8149933.818;7322.185;0.001;-3.216;11867896.013
224.000;6166.585;6814902.320;7507931.527;-3346.263;-463.507;2618.060;6411185.750;0.462;1.165;0.477;-2.478;3972.149;0.759;-3.237;8149933.818;7322.185;0.001;-3.216;11867548.020
225.000;6163.238;6814438.001;7510548.691;-3347.733;-465.132;2616.269;6411185.750;0.462;1.165;0.477;-2.478;3973.996;0.760;-3.238;8149933.818;7322.185;0.001;-3.217;11867198.725
226.000;6159.889;6813972.056;7513164.064;-3349.203;-466.757;2614.477;6411185.750;0.462;1.165;0.477;-2.478;3975.843;0.760;-3.238;8149933.818;7322.185;0.001;-3.218;11866848.128
227.000;6156.539;6813504.486;7515777.645;-3350.672;-468.383;2612.685;6411185.750;0.462;1.165;0.477;-2.478;3977.690;0.761;-3.239;8149933.818;7322.185;0.001;-3.218;11866496.231
228.000;6153.188;6813035.290;7518389.434;-3352.140;-470.008;2610.892;6411185.750;0.462;1.165;0.477;-2.478;3979.538;0.761;-3.239;8149933.818;7322.185;0.001;-3.219;11866143.032
229.000;6149.835;6812564.469;7520999.428;-3353.608;-471.633;2609.097;6411185.750;0.462;1.165;0.477;-2.478;3981.385;0.761;-3.239;8149933.818;7322.185;0.001;-3.220;11865788.532
230.000;6146.481;6812092.023;7523607.628;-3355.075;-473.259;2607.303;6411185.750;0.462;1.165;0.477;-2.478;3983.232;0.762;-3.240;8149933.818;7322.185;0.001;-3.221;11865432.730
231.000;6143.125;6811617.952;7526214.033;-3356.541;-474.884;2605.507;6411185.750;0.462;1.165;0.477;-2.478;3985.079;0.762;-3.240;8149933.818;7322.185;0.001;-3.221;11865075.627
232.000;6139.768;6811142.255;7528818.642;-3358.006;-476.510;2603.711;6411185.750;0.462;1.165;0.477;-2.478;3986.927;0.762;-3.240;8149933.818;7322.185;0.001;-3.222;11864717.222
233.000;6136.409;6810664.932;7531421.454;-3359.471;-478.135;2601.914;6411185.750;0.462;1.165;0.477;-2.478;3988.774;0.763;-3.241;8149933.818;7322.185;0.001;-3.223;11864357.516
234.000;6133.049;6810185.984;7534022.469;-3360.936;-479.761;2600.116;6411185.750;0.462;1.165;0.477;-2.478;3990.621;0.763;-3.241;8149933.818;7322.185;0.001;-3.224;11863996.509
235.000;6129.687;6809705.410;7536621.685;-3362.399;-481.387;2598.317;6411185.750;0.462;1.165;0.477;-2.478;3992.469;0.763;-3.241;8149933.818;7322.185;0.001;-3.224;11863634.199
236.000;6126.324;6809223.211;7539219.102;-3363.862;-483.012;2596.517;6411185.750;0.462;1.165;0.477;-2.478;3994.316;0.764;-3.242;8149933.818;7322.185;0.001;-3.225;11863270.588
237.000;6122.959;6808739.386;7541814.719;-3365.325;-484.638;2594.717;6411185.750;0.462;1.165;0.477;-2.478;3996.164;0.764;-3.242;8149933.818;7322.185;0.001;-3.226;11862905.676
238.000;6119.593;6808253.935;7544408.536;-3366.786;-486.263;2592.916;6411185.750;0.462;1.165;0.477;-2.478;3998.011;0.764;-3.242;8149933.818;7322.185;0.001;-3.226;11862539.462
239.000;6116.226;6807766.859;7547000.551;-3368.247;-487.889;2591.114;6411185.750;0.462;1.165;0.477;-2.478;3999.858;0.765;-3.243;8149933.818;7322.185;0.001;-3.227;11862171.946
240.000;6112.857;6807278.157;7549590.764;-3369.707;-489.515;2589.311;6411185.750;0.462;1.165;0.477;-2.478;4001.706;0.765;-3.243;8149933.818;7322.185;0.001;-3.228;11861803.129
241.000;6109.486;6806787.829;7552179.173;-3371.167;-491.141;2587.508;6411185.750;0.462;1.165;0.477;-2.478;4003.553;0.766;-3.244;8149933.818;7322.185;0.001;-3.229;11861433.009
242.000;6106.114;6806295.875;7554765.779;-3372.626;-492.767;2585.704;6411185.750;0.462;1.165;0.477;-2.478;4005.401;0.766;-3.244;8149933.818;7322.185;0.001;-3.229;11861061.588
243.000;6102.741;6805802.296;7557350.580;-3374.084;-494.392;2583.899;6411185.750;0.462;1.165;0.477;-2.478;4007.249;0.766;-3.244;8149933.818;7322.185;0.001;-3.230;11860688.865
244.000;6099.366;6805307.090;7559933.576;-3375.542;-496.018;2582.093;6411185.750;0.462;1.165;0.477;-2.478;4009.096;0.767;-3.245;8149933.818;7322.185;0.001;-3.231;11860314.840
245.000;6095.990;6804810.259;7562514.765;-3376.999;-497.644;2580.286;6411185.750;0.462;1.165;0.477;-2.478;4010.944;0.767;-3.245;8149933.818;7322.185;0.001;-3.232;11859939.514
246.000;6092.612;6804311.801;7565094.148;-3378.455;-499.270;2578.479;6411185.750;0.462;1.165;0.477;-2.478;4012.791;0.767;-3.245;8149933.818;7322.185;0.001;-3.232;11859562.885
247.000;6089.233;6803811.718;7567671.723;-3379.910;-500.896;2576.671;6411185.750;0.462;1.165;0.477;-2.478;4014.639;0.768;-3.246;8149933.818;7322.185;0.001;-3.233;11859184.954
248.000;6085.852;6803310.009;7570247.489;-3381.365;-502.522;2574.862;6411185.750;0.462;1.165;0.477;-2.478;4016.487;0.768;-3.246;8149933.818;7322.185;0.001;-3.234;11858805.722
249.000;6082.470;6802806.673;7572821.445;-3382.820;-504.148;2573.052;6411185.750;0.462;1.165;0.477;-2.478;4018.335;0.768;-3.246;8149933.818;7322.185;0.001;-3.234;11858425.187
250.000;6079.087;6802301.712;7575393.592;-3384.273;-505.775;2571.241;6411185.750;0.462;1.165;0.477;-2.478;4020.182;0.769;-3.247;8149933.818;7322.185;0.001;-3.235;11858043.350
251.000;6075.702;6801795.124;7577963.928;-3385.726;-507.401;2569.430;6411185.750;0.462;1.165;0.477;-2.478;4022.030;0.769;-3.247;8149933.818;7322.185;0.001;-3.236;11857660.211
252.000;6072.315;6801286.910;7580532.451;-3387.178;-509.027;2567.618;6411185.750;0.462;1.165;0.477;-2.478;4023.878;0.769;-3.248;8149933.818;7322.185;0.001;-3.237;11857275.770
253.000;6068.927;6800777.070;7583099.163;-3388.630;-510.653;2565.805;6411185.750;0.462;1.165;0.477;-2.478;4025.726;0.770;-3.248;8149933.818;7322.185;0.001;-3.237;11856890.027
254.000;6065.538;6800265.604;7585664.061;-3390.081;-512.279;2563.991;6411185.750;0.462;1.165;0.477;-2.478;4027.574;0.770;-3.248;8149933.818;7322.185;0.001;-3.238;11856502.982
